ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,TrafficLevel,VehicleTypeWeight,Hour,Minute,Month,Date,OccRatio,BasePrice,Alpha,Beta,Gamma,Delta,Epsilon,Price_alpha,Price_beta,Price_gamma,Price_delta,Price_epsilon,PredictedPrice
13709,Others-CCCPS202,2937,26.14749053,91.72799688,1167,car,average,5,0,2016-11-07,14:33:00,2,1.0,14,33,11,7,0.39734422880490294,5,1.5,0.15,0.1,0.3,0.2,2.98,3.75,-1.0,0.0,1.0,11.73
13710,Others-CCCPS202,2937,26.14749053,91.72799688,1133,car,high,5,0,2016-11-07,15:00:00,3,1.0,15,0,11,7,0.3857677902621723,5,1.2,0.15,0.15,0.3,0.2,2.31,3.75,-2.25,0.0,1.0,9.81
13711,Others-CCCPS202,2937,26.14749053,91.72799688,1098,car,low,2,0,2016-11-07,15:33:00,1,1.0,15,33,11,7,0.3738508682328907,5,1.8,0.09,0.05,0.3,0.2,3.36,0.9,-0.25,0.0,1.0,10.01
13712,Others-CCCPS202,2937,26.14749053,91.72799688,1027,car,average,3,0,2016-11-07,16:00:00,2,1.0,16,0,11,7,0.34967654068777665,5,1.5,0.11,0.1,0.3,0.2,2.62,1.65,-1.0,0.0,1.0,9.27
13713,Others-CCCPS202,2937,26.14749053,91.72799688,944,car,low,2,0,2016-11-07,16:33:00,1,1.0,16,33,11,7,0.32141641130405174,5,1.8,0.09,0.05,0.3,0.2,2.89,0.9,-0.25,0.0,1.0,9.54
13714,Others-CCCPS202,2937,26.14749053,91.72799688,562,car,average,2,0,2016-11-08,07:59:00,2,1.0,7,59,11,8,0.1913517194416071,5,2.5,0.09,0.1,0.3,0.2,2.39,0.9,-1.0,0.0,1.0,8.29
13715,Others-CCCPS202,2937,26.14749053,91.72799688,678,car,low,1,0,2016-11-08,08:26:00,1,1.0,8,26,11,8,0.23084780388151174,5,3.0,0.07,0.05,0.3,0.2,3.46,0.35,-0.25,0.0,1.0,9.56
13716,Others-CCCPS202,2937,26.14749053,91.72799688,890,car,low,3,0,2016-11-08,08:59:00,1,1.0,8,59,11,8,0.30303030303030304,5,3.0,0.11,0.05,0.3,0.2,4.55,1.65,-0.25,0.0,1.0,11.95
13717,Others-CCCPS202,2937,26.14749053,91.72799688,987,car,average,4,0,2016-11-08,09:26:00,2,1.0,9,26,11,8,0.33605720122574056,5,2.5,0.13,0.1,0.3,0.2,4.2,2.6,-1.0,0.0,1.0,11.8
13718,Others-CCCPS202,2937,26.14749053,91.72799688,1113,truck,low,3,0,2016-11-08,09:59:00,1,1.5,9,59,11,8,0.37895812053115424,10,3.0,0.11,0.05,0.3,0.3,11.37,3.3,-0.5,0.0,4.5,28.67
13719,Others-CCCPS202,2937,26.14749053,91.72799688,1203,car,average,4,0,2016-11-08,10:33:00,2,1.0,10,33,11,8,0.40960163432073543,5,2.5,0.13,0.1,0.3,0.2,5.12,2.6,-1.0,0.0,1.0,12.72
13720,Others-CCCPS202,2937,26.14749053,91.72799688,1258,bike,average,6,0,2016-11-08,11:00:00,2,0.5,11,0,11,8,0.42832822608103505,3,1.5,0.17,0.1,0.3,0.1,1.93,3.06,-0.6,0.0,0.15,7.54
13721,Others-CCCPS202,2937,26.14749053,91.72799688,1339,bike,average,6,0,2016-11-08,11:33:00,2,0.5,11,33,11,8,0.4559073884916581,3,1.5,0.17,0.1,0.3,0.1,2.05,3.06,-0.6,0.0,0.15,7.66
13722,Others-CCCPS202,2937,26.14749053,91.72799688,1355,car,average,6,0,2016-11-08,11:59:00,2,1.0,11,59,11,8,0.4613551242764726,5,1.5,0.17,0.1,0.3,0.2,3.46,5.1,-1.0,0.0,1.0,13.56
13723,Others-CCCPS202,2937,26.14749053,91.72799688,1354,cycle,high,10,0,2016-11-08,12:27:00,3,0.3,12,27,11,8,0.4610146407899217,2,1.2,0.25,0.15,0.3,0.06,1.11,5.0,-0.9,0.0,0.04,7.24
13724,Others-CCCPS202,2937,26.14749053,91.72799688,1360,car,high,8,0,2016-11-08,13:00:00,3,1.0,13,0,11,8,0.4630575417092271,5,1.2,0.21,0.15,0.3,0.2,2.78,8.4,-2.25,0.0,1.0,14.93
13725,Others-CCCPS202,2937,26.14749053,91.72799688,1370,car,high,9,0,2016-11-08,13:34:00,3,1.0,13,34,11,8,0.4664623765747361,5,1.2,0.23,0.15,0.3,0.2,2.8,10.35,-2.25,0.0,1.0,16.9
13726,Others-CCCPS202,2937,26.14749053,91.72799688,1373,bike,average,5,0,2016-11-08,14:00:00,2,0.5,14,0,11,8,0.46748382703438884,3,1.5,0.15,0.1,0.3,0.1,2.1,2.25,-0.6,0.0,0.15,6.9
13727,Others-CCCPS202,2937,26.14749053,91.72799688,1322,car,average,5,0,2016-11-08,14:26:00,2,1.0,14,26,11,8,0.4501191692202928,5,1.5,0.15,0.1,0.3,0.2,3.38,3.75,-1.0,0.0,1.0,12.13
13728,Others-CCCPS202,2937,26.14749053,91.72799688,1300,truck,average,4,0,2016-11-08,15:00:00,2,1.5,15,0,11,8,0.44262853251617296,10,1.5,0.13,0.1,0.3,0.3,6.64,5.2,-2.0,0.0,4.5,24.34
13729,Others-CCCPS202,2937,26.14749053,91.72799688,1237,truck,average,4,0,2016-11-08,15:33:00,2,1.5,15,33,11,8,0.42117807286346615,10,1.5,0.13,0.1,0.3,0.3,6.32,5.2,-2.0,0.0,4.5,24.02
13730,Others-CCCPS202,2937,26.14749053,91.72799688,1147,car,low,2,0,2016-11-08,16:01:00,1,1.0,16,1,11,8,0.3905345590738849,5,1.8,0.09,0.05,0.3,0.2,3.51,0.9,-0.25,0.0,1.0,10.16
13731,Others-CCCPS202,2937,26.14749053,91.72799688,1036,car,low,2,0,2016-11-08,16:34:00,1,1.0,16,34,11,8,0.35274089206673476,5,1.8,0.09,0.05,0.3,0.2,3.17,0.9,-0.25,0.0,1.0,9.82
13732,Others-CCCPS202,2937,26.14749053,91.72799688,577,car,low,3,0,2016-11-09,08:00:00,1,1.0,8,0,11,9,0.19645897173987062,5,3.0,0.11,0.05,0.3,0.2,2.95,1.65,-0.25,0.0,1.0,10.35
13733,Others-CCCPS202,2937,26.14749053,91.72799688,650,car,low,2,0,2016-11-09,08:27:00,1,1.0,8,27,11,9,0.22131426625808648,5,3.0,0.09,0.05,0.3,0.2,3.32,0.9,-0.25,0.0,1.0,9.97
13734,Others-CCCPS202,2937,26.14749053,91.72799688,792,car,low,3,0,2016-11-09,09:00:00,1,1.0,9,0,11,9,0.2696629213483146,5,3.0,0.11,0.05,0.3,0.2,4.04,1.65,-0.25,0.0,1.0,11.44
13735,Others-CCCPS202,2937,26.14749053,91.72799688,928,car,low,3,0,2016-11-09,09:34:00,1,1.0,9,34,11,9,0.3159686755192373,5,3.0,0.11,0.05,0.3,0.2,4.74,1.65,-0.25,0.0,1.0,12.14
13736,Others-CCCPS202,2937,26.14749053,91.72799688,999,car,low,4,0,2016-11-09,10:00:00,1,1.0,10,0,11,9,0.34014300306435136,5,3.0,0.13,0.05,0.3,0.2,5.1,2.6,-0.25,0.0,1.0,13.45
13737,Others-CCCPS202,2937,26.14749053,91.72799688,1046,car,low,4,0,2016-11-09,10:27:00,1,1.0,10,27,11,9,0.3561457269322438,5,3.0,0.13,0.05,0.3,0.2,5.34,2.6,-0.25,0.0,1.0,13.69
13738,Others-CCCPS202,2937,26.14749053,91.72799688,1106,car,average,6,0,2016-11-09,11:00:00,2,1.0,11,0,11,9,0.3765747361252979,5,1.5,0.17,0.1,0.3,0.2,2.82,5.1,-1.0,0.0,1.0,12.92
13739,Others-CCCPS202,2937,26.14749053,91.72799688,1149,car,average,5,0,2016-11-09,11:27:00,2,1.0,11,27,11,9,0.39121552604698673,5,1.5,0.15,0.1,0.3,0.2,2.93,3.75,-1.0,0.0,1.0,11.68
13740,Others-CCCPS202,2937,26.14749053,91.72799688,1181,bike,high,9,0,2016-11-09,12:00:00,3,0.5,12,0,11,9,0.4021109976166156,3,1.2,0.23,0.15,0.3,0.1,1.45,6.21,-1.35,0.0,0.15,9.46
13741,Others-CCCPS202,2937,26.14749053,91.72799688,1196,truck,high,9,0,2016-11-09,12:27:00,3,1.5,12,27,11,9,0.40721824991487915,10,1.2,0.23,0.15,0.3,0.3,4.89,20.7,-4.5,0.0,4.5,35.59
13742,Others-CCCPS202,2937,26.14749053,91.72799688,1196,car,high,8,0,2016-11-09,13:00:00,3,1.0,13,0,11,9,0.40721824991487915,5,1.2,0.21,0.15,0.3,0.2,2.44,8.4,-2.25,0.0,1.0,14.59
13743,Others-CCCPS202,2937,26.14749053,91.72799688,1194,truck,average,6,0,2016-11-09,13:27:00,2,1.5,13,27,11,9,0.4065372829417773,10,1.5,0.17,0.1,0.3,0.3,6.1,10.2,-2.0,0.0,4.5,28.8
13744,Others-CCCPS202,2937,26.14749053,91.72799688,1178,car,average,5,0,2016-11-09,14:00:00,2,1.0,14,0,11,9,0.4010895471569629,5,1.5,0.15,0.1,0.3,0.2,3.01,3.75,-1.0,0.0,1.0,11.76
13745,Others-CCCPS202,2937,26.14749053,91.72799688,1180,car,average,5,0,2016-11-09,14:27:00,2,1.0,14,27,11,9,0.4017705141300647,5,1.5,0.15,0.1,0.3,0.2,3.01,3.75,-1.0,0.0,1.0,11.76
13746,Others-CCCPS202,2937,26.14749053,91.72799688,1356,car,high,4,0,2016-11-09,15:00:00,3,1.0,15,0,11,9,0.4616956077630235,5,1.2,0.13,0.15,0.3,0.2,2.77,2.6,-2.25,0.0,1.0,9.12
13747,Others-CCCPS202,2937,26.14749053,91.72799688,1295,car,low,3,0,2016-11-09,15:34:00,1,1.0,15,34,11,9,0.44092611508341845,5,1.8,0.11,0.05,0.3,0.2,3.97,1.65,-0.25,0.0,1.0,11.37
13748,Others-CCCPS202,2937,26.14749053,91.72799688,1227,bike,low,3,0,2016-11-09,16:00:00,1,0.5,16,0,11,9,0.4177732379979571,3,1.8,0.11,0.05,0.3,0.1,2.26,0.99,-0.15,0.0,0.15,6.25
13749,Others-CCCPS202,2937,26.14749053,91.72799688,1118,car,low,3,0,2016-11-09,16:34:00,1,1.0,16,34,11,9,0.38066053796390875,5,1.8,0.11,0.05,0.3,0.2,3.43,1.65,-0.25,0.0,1.0,10.83
13750,Others-CCCPS202,2937,26.14749053,91.72799688,558,bike,low,2,0,2016-11-10,08:00:00,1,0.5,8,0,11,10,0.18998978549540346,3,3.0,0.09,0.05,0.3,0.1,1.71,0.54,-0.15,0.0,0.15,5.25
13751,Others-CCCPS202,2937,26.14749053,91.72799688,726,car,low,2,0,2016-11-10,08:34:00,1,1.0,8,34,11,10,0.24719101123595505,5,3.0,0.09,0.05,0.3,0.2,3.71,0.9,-0.25,0.0,1.0,10.36
13752,Others-CCCPS202,2937,26.14749053,91.72799688,888,car,low,3,0,2016-11-10,09:00:00,1,1.0,9,0,11,10,0.3023493360572012,5,3.0,0.11,0.05,0.3,0.2,4.54,1.65,-0.25,0.0,1.0,11.94
13753,Others-CCCPS202,2937,26.14749053,91.72799688,1018,car,low,3,0,2016-11-10,09:27:00,1,1.0,9,27,11,10,0.34661218930881854,5,3.0,0.11,0.05,0.3,0.2,5.2,1.65,-0.25,0.0,1.0,12.6
13754,Others-CCCPS202,2937,26.14749053,91.72799688,1180,car,average,5,0,2016-11-10,10:00:00,2,1.0,10,0,11,10,0.4017705141300647,5,2.5,0.15,0.1,0.3,0.2,5.02,3.75,-1.0,0.0,1.0,13.77
13755,Others-CCCPS202,2937,26.14749053,91.72799688,1233,bike,average,4,0,2016-11-10,10:27:00,2,0.5,10,27,11,10,0.4198161389172625,3,2.5,0.13,0.1,0.3,0.1,3.15,1.56,-0.6,0.0,0.15,7.26
13756,Others-CCCPS202,2937,26.14749053,91.72799688,1286,truck,average,7,0,2016-11-10,11:00:00,2,1.5,11,0,11,10,0.43786176370446034,10,1.5,0.19,0.1,0.3,0.3,6.57,13.3,-2.0,0.0,4.5,32.37
13757,Others-CCCPS202,2937,26.14749053,91.72799688,1317,car,average,6,0,2016-11-10,11:27:00,2,1.0,11,27,11,10,0.4484167517875383,5,1.5,0.17,0.1,0.3,0.2,3.36,5.1,-1.0,0.0,1.0,13.46
13758,Others-CCCPS202,2937,26.14749053,91.72799688,1366,cycle,high,10,0,2016-11-10,12:00:00,3,0.3,12,0,11,10,0.4651004426285325,2,1.2,0.25,0.15,0.3,0.06,1.12,5.0,-0.9,0.0,0.04,7.25
13759,Others-CCCPS202,2937,26.14749053,91.72799688,1362,car,average,7,0,2016-11-10,12:27:00,2,1.0,12,27,11,10,0.4637385086823289,5,1.5,0.19,0.1,0.3,0.2,3.48,6.65,-1.0,0.0,1.0,15.13
13760,Others-CCCPS202,2937,26.14749053,91.72799688,1382,car,high,9,0,2016-11-10,13:00:00,3,1.0,13,0,11,10,0.47054817841334695,5,1.2,0.23,0.15,0.3,0.2,2.82,10.35,-2.25,0.0,1.0,16.92
13761,Others-CCCPS202,2937,26.14749053,91.72799688,1379,car,high,9,0,2016-11-10,13:34:00,3,1.0,13,34,11,10,0.46952672795369427,5,1.2,0.23,0.15,0.3,0.2,2.82,10.35,-2.25,0.0,1.0,16.92
13762,Others-CCCPS202,2937,26.14749053,91.72799688,1352,car,average,5,0,2016-11-10,14:00:00,2,1.0,14,0,11,10,0.4603336738168199,5,1.5,0.15,0.1,0.3,0.2,3.45,3.75,-1.0,0.0,1.0,12.2
13763,Others-CCCPS202,2937,26.14749053,91.72799688,1320,cycle,average,5,0,2016-11-10,14:27:00,2,0.3,14,27,11,10,0.449438202247191,2,1.5,0.15,0.1,0.3,0.06,1.35,1.5,-0.4,0.0,0.04,4.48
13764,Others-CCCPS202,2937,26.14749053,91.72799688,1281,car,average,4,0,2016-11-10,15:00:00,2,1.0,15,0,11,10,0.43615934627170583,5,1.5,0.13,0.1,0.3,0.2,3.27,2.6,-1.0,0.0,1.0,10.87
13765,Others-CCCPS202,2937,26.14749053,91.72799688,1233,car,low,2,0,2016-11-10,15:27:00,1,1.0,15,27,11,10,0.4198161389172625,5,1.8,0.09,0.05,0.3,0.2,3.78,0.9,-0.25,0.0,1.0,10.43
13766,Others-CCCPS202,2937,26.14749053,91.72799688,1156,car,low,2,0,2016-11-10,16:00:00,1,1.0,16,0,11,10,0.393598910452843,5,1.8,0.09,0.05,0.3,0.2,3.54,0.9,-0.25,0.0,1.0,10.19
13767,Others-CCCPS202,2937,26.14749053,91.72799688,1049,car,low,2,0,2016-11-10,16:27:00,1,1.0,16,27,11,10,0.3571671773918965,5,1.8,0.09,0.05,0.3,0.2,3.21,0.9,-0.25,0.0,1.0,9.86
13768,Others-CCCPS202,2937,26.14749053,91.72799688,519,bike,low,2,0,2016-11-11,08:00:00,1,0.5,8,0,11,11,0.1767109295199183,3,3.0,0.09,0.05,0.3,0.1,1.59,0.54,-0.15,0.0,0.15,5.13
13769,Others-CCCPS202,2937,26.14749053,91.72799688,635,bike,low,2,0,2016-11-11,08:27:00,1,0.5,8,27,11,11,0.21620701395982295,3,3.0,0.09,0.05,0.3,0.1,1.95,0.54,-0.15,0.0,0.15,5.49
13770,Others-CCCPS202,2937,26.14749053,91.72799688,779,car,average,3,0,2016-11-11,09:00:00,2,1.0,9,0,11,11,0.2652366360231529,5,2.5,0.11,0.1,0.3,0.2,3.32,1.65,-1.0,0.0,1.0,9.97
13771,Others-CCCPS202,2937,26.14749053,91.72799688,878,car,low,2,0,2016-11-11,09:27:00,1,1.0,9,27,11,11,0.2989445011916922,5,3.0,0.09,0.05,0.3,0.2,4.48,0.9,-0.25,0.0,1.0,11.13
13772,Others-CCCPS202,2937,26.14749053,91.72799688,962,cycle,low,4,0,2016-11-11,10:00:00,1,0.3,10,0,11,11,0.327545114061968,2,3.0,0.13,0.05,0.3,0.06,1.97,1.04,-0.1,0.0,0.04,4.94
13773,Others-CCCPS202,2937,26.14749053,91.72799688,1025,car,low,4,0,2016-11-11,10:27:00,1,1.0,10,27,11,11,0.3489955737146748,5,3.0,0.13,0.05,0.3,0.2,5.23,2.6,-0.25,0.0,1.0,13.58
13774,Others-CCCPS202,2937,26.14749053,91.72799688,1076,truck,average,6,0,2016-11-11,11:00:00,2,1.5,11,0,11,11,0.36636023152877084,10,1.5,0.17,0.1,0.3,0.3,5.5,10.2,-2.0,0.0,4.5,28.2
13775,Others-CCCPS202,2937,26.14749053,91.72799688,1114,cycle,average,6,0,2016-11-11,11:27:00,2,0.3,11,27,11,11,0.37929860401770515,2,1.5,0.17,0.1,0.3,0.06,1.14,2.04,-0.4,0.0,0.04,4.81
13776,Others-CCCPS202,2937,26.14749053,91.72799688,1136,car,average,6,0,2016-11-11,12:00:00,2,1.0,12,0,11,11,0.38678924072182497,5,1.5,0.17,0.1,0.3,0.2,2.9,5.1,-1.0,0.0,1.0,13.0
13777,Others-CCCPS202,2937,26.14749053,91.72799688,1167,bike,high,9,0,2016-11-11,12:27:00,3,0.5,12,27,11,11,0.39734422880490294,3,1.2,0.23,0.15,0.3,0.1,1.43,6.21,-1.35,0.0,0.15,9.44
13778,Others-CCCPS202,2937,26.14749053,91.72799688,1190,bike,high,8,0,2016-11-11,13:00:00,3,0.5,13,0,11,11,0.4051753489955737,3,1.2,0.21,0.15,0.3,0.1,1.46,5.04,-1.35,0.0,0.15,8.3
13779,Others-CCCPS202,2937,26.14749053,91.72799688,1197,car,high,9,0,2016-11-11,13:34:00,3,1.0,13,34,11,11,0.40755873340143,5,1.2,0.23,0.15,0.3,0.2,2.45,10.35,-2.25,0.0,1.0,16.55
13780,Others-CCCPS202,2937,26.14749053,91.72799688,1190,car,high,7,0,2016-11-11,14:00:00,3,1.0,14,0,11,11,0.4051753489955737,5,1.2,0.19,0.15,0.3,0.2,2.43,6.65,-2.25,0.0,1.0,12.83
13781,Others-CCCPS202,2937,26.14749053,91.72799688,1189,car,average,4,0,2016-11-11,14:27:00,2,1.0,14,27,11,11,0.4048348655090228,5,1.5,0.13,0.1,0.3,0.2,3.04,2.6,-1.0,0.0,1.0,10.64
13782,Others-CCCPS202,2937,26.14749053,91.72799688,1152,car,average,3,0,2016-11-11,15:00:00,2,1.0,15,0,11,11,0.3922369765066394,5,1.5,0.11,0.1,0.3,0.2,2.94,1.65,-1.0,0.0,1.0,9.59
13783,Others-CCCPS202,2937,26.14749053,91.72799688,1098,bike,average,4,0,2016-11-11,15:34:00,2,0.5,15,34,11,11,0.3738508682328907,3,1.5,0.13,0.1,0.3,0.1,1.68,1.56,-0.6,0.0,0.15,5.79
13784,Others-CCCPS202,2937,26.14749053,91.72799688,1038,car,low,2,0,2016-11-11,16:00:00,1,1.0,16,0,11,11,0.3534218590398366,5,1.8,0.09,0.05,0.3,0.2,3.18,0.9,-0.25,0.0,1.0,9.83
13785,Others-CCCPS202,2937,26.14749053,91.72799688,976,bike,low,3,0,2016-11-11,16:34:00,1,0.5,16,34,11,11,0.33231188287368063,3,1.8,0.11,0.05,0.3,0.1,1.79,0.99,-0.15,0.0,0.15,5.78
13786,Others-CCCPS202,2937,26.14749053,91.72799688,352,car,low,1,0,2016-11-12,08:00:00,1,1.0,8,0,11,12,0.1198501872659176,5,3.0,0.07,0.05,0.3,0.2,1.8,0.35,-0.25,0.0,1.0,7.9
13787,Others-CCCPS202,2937,26.14749053,91.72799688,368,car,low,2,0,2016-11-12,08:27:00,1,1.0,8,27,11,12,0.12529792305073204,5,3.0,0.09,0.05,0.3,0.2,1.88,0.9,-0.25,0.0,1.0,8.53
13788,Others-CCCPS202,2937,26.14749053,91.72799688,406,car,low,3,0,2016-11-12,09:00:00,1,1.0,9,0,11,12,0.13823629553966632,5,3.0,0.11,0.05,0.3,0.2,2.07,1.65,-0.25,0.0,1.0,9.47
13789,Others-CCCPS202,2937,26.14749053,91.72799688,442,car,low,2,0,2016-11-12,09:27:00,1,1.0,9,27,11,12,0.1504937010554988,5,3.0,0.09,0.05,0.3,0.2,2.26,0.9,-0.25,0.0,1.0,8.91
13790,Others-CCCPS202,2937,26.14749053,91.72799688,494,car,low,3,0,2016-11-12,10:00:00,1,1.0,10,0,11,12,0.16819884235614574,5,3.0,0.11,0.05,0.3,0.2,2.52,1.65,-0.25,0.0,1.0,9.92
13791,Others-CCCPS202,2937,26.14749053,91.72799688,534,car,low,3,0,2016-11-12,10:27:00,1,1.0,10,27,11,12,0.18181818181818182,5,3.0,0.11,0.05,0.3,0.2,2.73,1.65,-0.25,0.0,1.0,10.13
13792,Others-CCCPS202,2937,26.14749053,91.72799688,604,car,average,6,0,2016-11-12,11:00:00,2,1.0,11,0,11,12,0.20565202587674497,5,1.5,0.17,0.1,0.3,0.2,1.54,5.1,-1.0,0.0,1.0,11.64
13793,Others-CCCPS202,2937,26.14749053,91.72799688,652,bike,average,6,0,2016-11-12,11:34:00,2,0.5,11,34,11,12,0.22199523323118828,3,1.5,0.17,0.1,0.3,0.1,1.0,3.06,-0.6,0.0,0.15,6.61
13794,Others-CCCPS202,2937,26.14749053,91.72799688,676,car,average,6,0,2016-11-12,12:00:00,2,1.0,12,0,11,12,0.23016683690840994,5,1.5,0.17,0.1,0.3,0.2,1.73,5.1,-1.0,0.0,1.0,11.83
13795,Others-CCCPS202,2937,26.14749053,91.72799688,714,car,high,9,0,2016-11-12,12:27:00,3,1.0,12,27,11,12,0.24310520939734423,5,1.2,0.23,0.15,0.3,0.2,1.46,10.35,-2.25,0.0,1.0,15.56
13796,Others-CCCPS202,2937,26.14749053,91.72799688,772,car,high,8,0,2016-11-12,13:00:00,3,1.0,13,0,11,12,0.26285325161729656,5,1.2,0.21,0.15,0.3,0.2,1.58,8.4,-2.25,0.0,1.0,13.73
13797,Others-CCCPS202,2937,26.14749053,91.72799688,830,car,high,8,0,2016-11-12,13:27:00,3,1.0,13,27,11,12,0.2826012938372489,5,1.2,0.21,0.15,0.3,0.2,1.7,8.4,-2.25,0.0,1.0,13.85
13798,Others-CCCPS202,2937,26.14749053,91.72799688,851,car,average,5,0,2016-11-12,14:00:00,2,1.0,14,0,11,12,0.28975144705481787,5,1.5,0.15,0.1,0.3,0.2,2.17,3.75,-1.0,0.0,1.0,10.92
13799,Others-CCCPS202,2937,26.14749053,91.72799688,897,car,average,4,0,2016-11-12,14:27:00,2,1.0,14,27,11,12,0.3054136874361593,5,1.5,0.13,0.1,0.3,0.2,2.29,2.6,-1.0,0.0,1.0,9.89
13800,Others-CCCPS202,2937,26.14749053,91.72799688,928,truck,high,5,0,2016-11-12,15:00:00,3,1.5,15,0,11,12,0.3159686755192373,10,1.2,0.15,0.15,0.3,0.3,3.79,7.5,-4.5,0.0,4.5,21.29
13801,Others-CCCPS202,2937,26.14749053,91.72799688,930,truck,low,2,0,2016-11-12,15:27:00,1,1.5,15,27,11,12,0.3166496424923391,10,1.8,0.09,0.05,0.3,0.3,5.7,1.8,-0.5,0.0,4.5,21.5
13802,Others-CCCPS202,2937,26.14749053,91.72799688,941,car,low,3,0,2016-11-12,16:00:00,1,1.0,16,0,11,12,0.32039496084439906,5,1.8,0.11,0.05,0.3,0.2,2.88,1.65,-0.25,0.0,1.0,10.28
13803,Others-CCCPS202,2937,26.14749053,91.72799688,949,car,low,2,0,2016-11-12,16:34:00,1,1.0,16,34,11,12,0.32311882873680625,5,1.8,0.09,0.05,0.3,0.2,2.91,0.9,-0.25,0.0,1.0,9.56
13804,Others-CCCPS202,2937,26.14749053,91.72799688,408,car,low,3,1,2016-11-13,08:00:00,1,1.0,8,0,11,13,0.13891726251276812,5,4.2,0.11,0.05,0.6,0.2,2.92,1.65,-0.25,3.0,1.0,13.32
13805,Others-CCCPS202,2937,26.14749053,91.72799688,411,car,low,3,1,2016-11-13,08:27:00,1,1.0,8,27,11,13,0.13993871297242083,5,4.2,0.11,0.05,0.6,0.2,2.94,1.65,-0.25,3.0,1.0,13.34
13806,Others-CCCPS202,2937,26.14749053,91.72799688,421,bike,low,3,1,2016-11-13,09:00:00,1,0.5,9,0,11,13,0.14334354783792985,3,4.2,0.11,0.05,0.6,0.1,1.81,0.99,-0.15,1.8,0.15,7.6
13807,Others-CCCPS202,2937,26.14749053,91.72799688,445,cycle,low,3,1,2016-11-13,09:34:00,1,0.3,9,34,11,13,0.15151515151515152,2,4.2,0.11,0.05,0.6,0.06,1.27,0.66,-0.1,1.2,0.04,5.07
13808,Others-CCCPS202,2937,26.14749053,91.72799688,477,car,low,5,1,2016-11-13,10:00:00,1,1.0,10,0,11,13,0.16241062308478038,5,4.2,0.15,0.05,0.6,0.2,3.41,3.75,-0.25,3.0,1.0,15.91
13809,Others-CCCPS202,2937,26.14749053,91.72799688,543,car,average,6,1,2016-11-13,10:33:00,2,1.0,10,33,11,13,0.18488253319713993,5,3.5,0.17,0.1,0.6,0.2,3.24,5.1,-1.0,3.0,1.0,16.34
13810,Others-CCCPS202,2937,26.14749053,91.72799688,583,car,average,8,1,2016-11-13,11:00:00,2,1.0,11,0,11,13,0.19850187265917604,5,3.5,0.21,0.1,0.6,0.2,3.47,8.4,-1.0,3.0,1.0,19.87
13811,Others-CCCPS202,2937,26.14749053,91.72799688,612,truck,average,8,1,2016-11-13,11:27:00,2,1.5,11,27,11,13,0.2083758937691522,10,3.5,0.21,0.1,0.6,0.3,7.29,16.8,-2.0,6.0,4.5,42.59
13812,Others-CCCPS202,2937,26.14749053,91.72799688,637,truck,high,12,1,2016-11-13,12:00:00,3,1.5,12,0,11,13,0.21688798093292475,10,2.8,0.29,0.15,0.6,0.3,6.07,34.8,-4.5,6.0,4.5,56.87
13813,Others-CCCPS202,2937,26.14749053,91.72799688,628,car,high,12,1,2016-11-13,12:27:00,3,1.0,12,27,11,13,0.21382362955396664,5,2.8,0.29,0.15,0.6,0.2,2.99,17.4,-2.25,3.0,1.0,27.14
13814,Others-CCCPS202,2937,26.14749053,91.72799688,655,truck,high,11,1,2016-11-13,13:07:00,3,1.5,13,7,11,13,0.223016683690841,10,2.8,0.27,0.15,0.6,0.3,6.24,29.7,-4.5,6.0,4.5,51.94
13815,Others-CCCPS202,2937,26.14749053,91.72799688,673,car,high,11,1,2016-11-13,13:33:00,3,1.0,13,33,11,13,0.22914538644875723,5,2.8,0.27,0.15,0.6,0.2,3.21,14.85,-2.25,3.0,1.0,24.81
13816,Others-CCCPS202,2937,26.14749053,91.72799688,669,car,average,6,1,2016-11-13,14:00:00,2,1.0,14,0,11,13,0.22778345250255363,5,3.5,0.17,0.1,0.6,0.2,3.99,5.1,-1.0,3.0,1.0,17.09
13817,Others-CCCPS202,2937,26.14749053,91.72799688,694,cycle,average,6,1,2016-11-13,14:27:00,2,0.3,14,27,11,13,0.2362955396663262,2,3.5,0.17,0.1,0.6,0.06,1.65,2.04,-0.4,1.2,0.04,6.53
13818,Others-CCCPS202,2937,26.14749053,91.72799688,676,bike,average,5,1,2016-11-13,15:00:00,2,0.5,15,0,11,13,0.23016683690840994,3,3.5,0.15,0.1,0.6,0.1,2.42,2.25,-0.6,1.8,0.15,9.02
13819,Others-CCCPS202,2937,26.14749053,91.72799688,664,car,low,4,1,2016-11-13,15:27:00,1,1.0,15,27,11,13,0.22608103506979912,5,4.2,0.13,0.05,0.6,0.2,4.75,2.6,-0.25,3.0,1.0,16.1
13820,Others-CCCPS202,2937,26.14749053,91.72799688,638,bike,low,3,1,2016-11-13,16:00:00,1,0.5,16,0,11,13,0.21722846441947566,3,4.2,0.11,0.05,0.6,0.1,2.74,0.99,-0.15,1.8,0.15,8.53
13821,Others-CCCPS202,2937,26.14749053,91.72799688,596,car,low,4,1,2016-11-13,16:27:00,1,1.0,16,27,11,13,0.20292815798433775,5,4.2,0.13,0.05,0.6,0.2,4.26,2.6,-0.25,3.0,1.0,15.61
